Item_ID,URL,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10
4130580280002_025,https://rtdew1.github.io/placeholder.png,-0.386308905,0.077112549,0.04356099,-0.459448944,0.2760261135246177,-0.474660707,0.10123960802420791,-0.045479055,-0.210215387,0.3768297896107183
4130317990015_049,https://rtdew1.github.io/placeholder.png,-0.128792536,0.038483159,0.3136913344648381,0.13249856825510747,0.25080375699674146,-0.25817608,0.069321177,-0.230405317,-0.118549454,0.047556058
55233183_001,https://rtdew1.github.io/placeholder.png,0.3820552107356002,0.2585963648343961,0.6242365916118914,-0.385260482,-0.173864573,0.1821007269046274,0.013669449045848207,-0.226291429,0.048928797,0.001405614
52974870_027,https://rtdew1.github.io/placeholder.png,0.44504741309197143,0.19944193371187857,-0.235357714,-0.015861676,0.005184478,0.020627139432423544,-0.100937374,0.070656275,0.065506517,0.13111411754379185
4130646420007_018,https://rtdew1.github.io/placeholder.png,0.4070371215104535,0.20979363984627467,0.15482613145379295,0.4998467715294573,0.3221401760383545,-0.066348853,0.22014732073402812,0.067423323,-0.289230324,-0.054992742
55164396_010,https://rtdew1.github.io/placeholder.png,0.2109842422387366,-0.245878004,-0.453127335,-0.093686176,0.37561631924103556,0.1797804504700253,0.067181839,-0.256498999,0.033854257,-0.233841091
52152576_000,https://rtdew1.github.io/placeholder.png,-0.297825982,-0.488127071,0.24391876264272683,0.4152088106942233,-0.415951956,-0.072886161,0.2722181529944667,-0.078093146,0.40788654663353024,-0.1967744
52367661_007,https://rtdew1.github.io/placeholder.png,-0.076378615,0.14488384383563704,-0.434930652,0.14702847405191707,0.10605441952222372,0.2596439971505343,-0.255577009,-0.236252004,0.019021982435891347,-0.148331774
53648457_020,https://rtdew1.github.io/placeholder.png,-0.761279441,-0.895786194,0.4903430507127329,0.025890923419093066,-0.117977261,-0.367176354,0.22926654348128767,0.15582835014361648,0.24063098923397255,-0.090230574
51826980_015,https://rtdew1.github.io/placeholder.png,0.5228974062075452,0.087157912,-0.554812263,-0.024534544,-0.069006756,-0.045175118,0.072189361,0.036141925,0.2214826851398874,0.10860848797516608
4130580810010_018,https://rtdew1.github.io/placeholder.png,-0.28246921,0.3358140443783458,-0.149858701,0.3273101654476743,-0.250980327,0.098417428,-0.008283492,0.3649715103995847,0.2764270697322323,-0.048921617
53209805_007,https://rtdew1.github.io/placeholder.png,0.9087603065924849,-0.098812926,0.3058408455699673,0.077702854,0.039565052,0.4287485028855307,0.15493255403001924,0.080300191,0.053754465,-0.004562753
52884822_009,https://rtdew1.github.io/placeholder.png,0.3822433270064445,0.19518394225992042,0.036086787,0.7535058330084965,-0.121606001,-0.062079954,-0.05974716,-0.00929978,-0.213089625,-0.082043763
51794931_009,https://rtdew1.github.io/placeholder.png,0.3319283966001686,-0.089696221,0.144941294,0.34994473575306945,0.031926840146053376,-0.359353416,0.14971982523376934,-0.02735885,0.087682088,0.048342497
4130084320017_009,https://rtdew1.github.io/placeholder.png,-0.384535363,-0.676126282,0.6086580394570195,0.3253257718032426,0.012359165,-0.266569094,0.3753969839858396,0.3301618556719182,-0.186742866,-0.090750723
4130436990004_081,https://rtdew1.github.io/placeholder.png,-0.318295425,0.1726717805735034,0.16822224348658488,0.2955449809725157,0.050042537,0.29645132580920164,-0.192588538,0.027131387376862052,0.052001807063451866,0.32687219033200055
55233266_010,https://rtdew1.github.io/placeholder.png,0.11393443213257705,0.30649245699134237,0.11901035598095837,0.018792903741905436,0.29650082483504653,0.698216348,0.42664807957220646,-0.186584198,-0.208173796,-0.139743135
52004108_001,https://rtdew1.github.io/placeholder.png,0.5423731313985358,0.264621639,-0.615423636,-0.12019978,-0.276603381,-0.362567374,0.255389141,-0.160372232,0.4629596267057322,0.22684850899727607
4130370060005_038,https://rtdew1.github.io/placeholder.png,-0.541585574,0.3820254347003065,-0.274112152,0.022350173,-0.099153214,0.095432988,-0.061336638,0.6409834095311302,-0.185089047,0.14125691427145515
51826873_020,https://rtdew1.github.io/placeholder.png,0.2115384200182492,-0.282229816,0.14972313843552912,-0.175466182,-0.147659628,-0.408045856,0.26953594745565074,-0.203594229,-0.006780511,0.22202749696687013
53659009_000,https://rtdew1.github.io/placeholder.png,0.2038151308945393,-0.296805358,-0.264318201,0.11003424783165575,0.041444755,-0.017485545,-0.345309245,0.2838791694850138,0.000219138,-0.036070812
55223812_011,https://rtdew1.github.io/placeholder.png,0.10685400609306103,-0.460306895,-0.33108697,-0.224292873,-0.082123474,0.23677775202351362,0.3822626123931497,-0.094086645,-0.344077388,0.3377780064960104
54728407_009,https://rtdew1.github.io/placeholder.png,-0.512198039,0.30509452748540805,-0.531086021,0.1435579368823497,-0.164628761,0.4258513873198739,0.025846852615164322,-0.197414185,0.039397565,0.094569281
4130317990056_015,https://rtdew1.github.io/placeholder.png,-0.63735942,0.15238863588944362,-0.018058415,-0.186410979,0.4508481670237893,-0.141983568,-0.148195014,-0.035084833,0.3150542777293721,0.036904595
51407468_015,https://rtdew1.github.io/placeholder.png,-0.242367629,0.018963207,-0.142340247,-0.117547164,0.4328113524285648,0.5270031575781596,0.010656144279166814,0.21341974282578446,-0.026538485,-0.375714542
51463123_010,https://rtdew1.github.io/placeholder.png,-0.283906751,-0.517811861,-0.535907521,-0.077513111,-0.242821876,0.034561792643121134,0.49582243308721397,0.048480188,-0.30183929,0.11066511036477882
52195500_009,https://rtdew1.github.io/placeholder.png,-0.897446322,0.6775463191984573,0.5279224345859634,-0.089242058,0.000900549,-0.043974649,0.7080530153577084,0.41780511122084174,-0.471754,-0.346646482
4130295950008_266,https://rtdew1.github.io/placeholder.png,-0.750492632,0.10166367615729505,-0.150738157,0.1942418368271973,0.35518750952115763,-0.44731923,-0.308067149,0.10817585318930573,0.042878919292502884,-0.0725052
52998184_010,https://rtdew1.github.io/placeholder.png,0.6694393269912219,-0.155798438,-0.16644401,0.17342662470845774,0.13983336990358136,-0.162042093,0.3948370556137223,-0.110267663,0.12239860093976772,0.065733269
52539681_001,https://rtdew1.github.io/placeholder.png,0.092360662,0.9859850367636563,-0.000674748,-0.010791022,0.2699461707606003,0.2135319215115599,0.1030353400358822,0.18626679955630998,-0.047497348,0.0848035
51756955_001,https://rtdew1.github.io/placeholder.png,0.6380684669533365,0.6234504252724742,-0.097960408,0.024486536767687563,-0.547004588,-0.089993094,0.4139576292410242,-0.159429475,0.16278229344416362,-0.160420852
4130647160006_041,https://rtdew1.github.io/placeholder.png,-0.232090679,-0.06628707,0.26642127496865603,0.11952944799739298,-0.02182575,0.3316114322029858,-0.484789444,0.016297494525657222,-0.599669944,0.35610605169681536
55184329_010,https://rtdew1.github.io/placeholder.png,0.08467734,-0.653172958,-0.057473116,-0.404803943,-0.089176525,-0.092577618,0.22540799406041484,-0.268744283,-0.074626211,-0.01555349
52979473_080,https://rtdew1.github.io/placeholder.png,-0.047783373,-0.281660514,0.20986296957836417,-0.171931607,0.22075896286091298,-0.220268993,0.07439438,0.042726701,0.5443301917005203,-0.027209325
54919733_010,https://rtdew1.github.io/placeholder.png,-0.176394117,-0.419885614,0.023022201,-0.079842311,0.17871291478219045,0.3211082281980807,0.1380365899225765,-0.08735417,0.002958632,-0.093881539
53639837_011,https://rtdew1.github.io/placeholder.png,0.11725705240196072,0.029322299645767158,-0.403837137,-0.023886797,-0.066989309,0.6778411134030451,0.22830579714382726,-0.004480735,-0.260422792,-0.052961686
4130580810015_009,https://rtdew1.github.io/placeholder.png,-0.525142189,-0.148400458,0.324033035,0.091697369,-0.389924014,-0.084081467,0.34624718301222784,0.18838211622468123,-0.126429643,-0.255191068
52331451_001,https://rtdew1.github.io/placeholder.png,0.12674928971587296,0.2827254764712301,0.4928532744115749,0.5367812985889926,0.581588022,0.035426496,-0.073499146,0.5818889256940625,0.17632011996886365,0.1358224400434303
53485843_011,https://rtdew1.github.io/placeholder.png,-0.360443629,0.2595733357389256,0.23730051576804922,0.08166493,0.049731034,0.9242540488540696,0.3684208845604792,0.18195647750283733,0.08388588,0.512835668
51794451_001,https://rtdew1.github.io/placeholder.png,-0.220540285,-0.192631618,0.23849886412422286,0.6545533594590061,-0.186485048,-0.152821088,-0.077322151,-0.452562358,0.14126626696992467,-0.127376056
57155277_001,https://rtdew1.github.io/placeholder.png,0.8624459845971711,0.3533674706517811,-0.193202788,0.019945246,-0.032923419,-0.059609396,-0.078617154,0.10980256981663658,0.10606573396049415,-0.072370841
52025483_001,https://rtdew1.github.io/placeholder.png,0.093613299,0.21421137755044176,0.7306272574860532,0.49802838022193513,-0.653548182,-0.328804091,1.0398188473745846,0.017925506217681193,-0.409734473,0.037283104
52051414_001,https://rtdew1.github.io/placeholder.png,0.12809446841211775,1.0929561470604878,-0.059827717,0.275874112,-0.241706769,0.021691545764870864,0.20760122452757687,-0.514499016,0.34837604151767515,-0.169236684
54169339_011,https://rtdew1.github.io/placeholder.png,0.44079781093465475,-0.241297283,-0.377839228,-0.185962945,0.019014367527657013,0.15413499152490454,-0.009999205,0.006105464,-0.069316205,-0.276362574
4130347470013_018,https://rtdew1.github.io/placeholder.png,-0.366705643,0.33345765409947403,-0.58034449,-0.088329954,-0.010524851,-0.144735376,-0.080681664,-0.007547969,-0.19481411,0.43303460088981455
52367273_018,https://rtdew1.github.io/placeholder.png,0.022886181355845893,0.23291422998334482,-0.594129085,0.096371668,0.056062297053320734,0.1336928412146558,0.2602406662639618,0.16917175949402516,0.1884150380352603,0.21370452
55573794_211,https://rtdew1.github.io/placeholder.png,-0.253641298,-0.167958063,0.082021888,0.46615106440281423,0.8594906389813322,-0.465608012,0.7369518812060187,0.18381803861219345,-0.341762858,0.5006441466042726
50669696_054,https://rtdew1.github.io/placeholder.png,-0.382361653,-0.423846231,0.17368664091181418,0.082357434,0.2945117218911472,-0.31948072,-0.155645715,0.033129566,0.3442061902857569,-0.172053773
55880736_037,https://rtdew1.github.io/placeholder.png,-0.051485015,-0.547599359,0.038207885839350135,0.032920533549317205,-0.301346407,0.2092247597965638,0.096119879,-0.289565687,-0.08647421,-0.220356175
53893350_001,https://rtdew1.github.io/placeholder.png,0.6608245653684415,0.041960485,0.058593671312742915,-0.238024742,-0.331830461,-0.211229527,-0.019869181,0.036802196,0.16089584666874276,-0.121034408
4130339180025_049,https://rtdew1.github.io/placeholder.png,-0.714283834,-0.376561273,0.3507797205480041,0.1204756961615769,-0.567925484,0.063870962,0.12774384344060596,0.2792573831870256,0.26820672858178696,0.2609199785567693
55854939_009,https://rtdew1.github.io/placeholder.png,-0.136503135,0.8088341727827842,0.041058720124588784,0.8559154455093284,0.073989634,0.14618399687047867,-0.086759355,-0.175562936,-0.04633944,-0.081034815
55175517_023,https://rtdew1.github.io/placeholder.png,0.4737283790078081,-0.247695525,0.10903955032630755,-0.212539426,0.3595807658224041,0.5802757323721878,0.25132449883254737,-0.056254134,0.5614425648721724,0.039607254
51998052_020,https://rtdew1.github.io/placeholder.png,-0.454309561,0.30383914202799633,-0.006512545,0.5151124098629855,-0.003041081,-0.253831399,0.31719283381513425,-0.534508402,0.48478398261482486,0.34640655578627605
51736411_012,https://rtdew1.github.io/placeholder.png,-0.014127315,-0.584043398,0.051144532,0.013230866070059091,0.5371026840827176,-0.165113618,0.21492825494111323,-0.158934159,0.030558009225422796,0.094690713
55893473_066,https://rtdew1.github.io/placeholder.png,-0.151393504,-0.075063445,-0.679770166,-0.178254344,-0.076206062,0.070280161,-0.077610385,0.044391613,0.4764864095345274,-0.009577613
54898424_066,https://rtdew1.github.io/placeholder.png,-0.376631365,-0.1230452,-0.237936118,-0.129370582,0.027841282478154292,0.17930421319741593,0.1945365229289131,0.05002538,0.3217591816732399,0.15207418113512988
53529103_040,https://rtdew1.github.io/placeholder.png,-0.298592168,-0.269190847,-0.151854197,0.078016154,-0.300071082,0.04775853,-0.339998413,-0.275003127,0.1347407115082636,-0.291164903
52103728_230,https://rtdew1.github.io/placeholder.png,0.5234731909769095,0.065274753,0.7709278340376455,-0.423952383,0.096597943,0.4013429436435685,0.097959147,-0.14406647,0.20524115869251613,0.056535083
52003993_001,https://rtdew1.github.io/placeholder.png,0.8834755642371582,0.56824511,-0.42424972,0.026987964267360158,-0.12037027,-0.290208959,-0.112925579,0.11632995960904119,0.34914928247409016,0.14176714267583646
51382000_001,https://rtdew1.github.io/placeholder.png,0.35430597562008254,0.7760387997963505,0.12031135291931798,-0.27199174,-0.188265136,-0.071571834,0.4152851892769328,0.0838828,0.16939522572262716,0.28849433754926823
54147616_030,https://rtdew1.github.io/placeholder.png,-0.465687259,-0.523383084,0.6014592525422584,-0.247442604,0.002830016,0.13973486298972804,-0.098929819,-0.43365812,-0.405788388,0.16267965514931218
51814325_001,https://rtdew1.github.io/placeholder.png,-0.607651456,0.2989497440473306,0.16201400061069499,0.2847187895187136,0.15076922093741635,0.013413419891485048,-0.092501049,0.16086958958874542,0.1719548465184308,0.031200741
52251972_000,https://rtdew1.github.io/placeholder.png,-0.250725656,0.296314454,0.48864349282690567,0.3019101719413169,-0.01354207,0.11466330432082542,0.5411276868558257,0.15809378289615586,-0.114756075,-0.036861604
53524880_001,https://rtdew1.github.io/placeholder.png,0.25580685593392716,0.077576574,-0.082016652,0.18879767667702774,-0.42938094,-0.106500492,0.3011098921783401,-0.257587915,-0.151664455,0.3591830275147721
52283538_021,https://rtdew1.github.io/placeholder.png,-0.24576192,-0.258193483,0.6593931381754418,0.2453467284852216,-0.292837451,0.043275533,0.21919195405253417,0.22309601975736784,0.43244583193253566,0.19792237538141277
54717954_010,https://rtdew1.github.io/placeholder.png,0.5276324897443585,-0.375355931,-0.214311455,-0.219616616,0.15521380219001366,-0.095294097,0.25515624774363704,0.16200084035412549,0.17851374775720952,-0.102615115
52539491_001,https://rtdew1.github.io/placeholder.png,0.9936830476743034,0.5560437292569146,0.2369771326883638,0.24132923792481759,0.31447561856801665,-0.081864359,-0.072402527,0.43847469118954296,0.16013817267216307,0.007805005
52560059_011,https://rtdew1.github.io/placeholder.png,0.5830780350549845,-0.375435913,0.12096114903027845,-0.027712717,0.42844997568827287,0.1832271226717352,0.24539778024197742,0.17181163757025775,-0.098283171,-0.120691907
51407195_027,https://rtdew1.github.io/placeholder.png,0.5494721880568495,-0.168289476,0.342604251,-0.4441367,0.21084301762645782,0.093116433,0.28458602132351285,0.12049231072110786,0.4853223006609449,0.25046832923856077
51786408_079,https://rtdew1.github.io/placeholder.png,0.2065483122429211,-0.156551156,0.3128971336108936,0.5065493260884341,0.6881983494087934,0.014414581192259815,0.17451959573950873,-0.530274414,-0.057682987,0.19504702263422832
4130652010001_052,https://rtdew1.github.io/placeholder.png,0.19443776268382915,0.12008645332902072,0.055190309,-0.270573537,0.051532229,-0.333863386,0.005773966,-0.053699681,0.3487923362727507,0.071273326
53648549_066,https://rtdew1.github.io/placeholder.png,0.46097701089750176,-0.068583375,0.11231248473188882,0.35740267909505047,0.3002211310515811,0.29206081409730866,-0.248577522,-0.325118069,0.1655428439075603,0.3986253531388874
51962165_001,https://rtdew1.github.io/placeholder.png,0.000446015,0.065654862,-0.072195678,0.3757967546034674,-0.026876708,-0.063674741,-0.400620515,0.017001722280766518,-0.3621919,-0.109073939
52140639_038,https://rtdew1.github.io/placeholder.png,-0.293422584,0.5540361372762163,-0.012234515,-0.228633222,0.5284326374328714,-0.311911445,0.1332816830590761,-0.010646373,0.072395468,0.24726207747129303
4130336410004_003,https://rtdew1.github.io/placeholder.png,0.6475015816329334,0.26609896335148603,0.4068106402232932,-0.27179298,-0.332739948,-0.241136808,0.099959874,0.082333041,-0.225387198,-0.31031442
4130078760003_059,https://rtdew1.github.io/placeholder.png,0.15231880603082437,-0.055770755,-0.03942223,0.8984653746461275,-0.014847083,0.008978587,-0.383662252,0.054045279165254145,-0.143206291,-0.001299239
54716931_079,https://rtdew1.github.io/placeholder.png,-0.546347991,0.42583058962422876,-0.109024748,-0.112895283,0.6239370026236797,0.2471798919405136,0.037304233,-0.028917588,-0.004252196,-0.198109182
53693412_011,https://rtdew1.github.io/placeholder.png,0.1992119906934436,-0.584840172,-0.01967517,-0.289469589,0.31926617077649283,-0.403449404,-0.156281926,-0.368156184,0.008845229,0.11974324456289388
53000162_020,https://rtdew1.github.io/placeholder.png,0.4274037618011991,0.2039943477837902,0.44877661265924756,0.090813341,0.6260504338117026,-0.121287028,-0.068081324,-0.13084456,0.16521882934561688,0.4154914145152698
53021432_037,https://rtdew1.github.io/placeholder.png,0.37787325276355344,-0.260720727,0.3876797048952646,-0.246361382,0.018344350893817356,0.43953394336896745,-0.139595424,-0.156904618,0.12436273461378618,0.018871221663813706
4130317990076_001,https://rtdew1.github.io/placeholder.png,0.8611581518295427,0.3535514653185371,0.2282863792560627,0.47457701983962364,0.13006593121343935,-0.044202567,-0.134566995,0.5185703866216979,-0.317388217,-0.155459688
54170246_041,https://rtdew1.github.io/placeholder.png,0.1553524107606546,0.5578722516316412,0.5242003746003481,-0.292892175,0.12847573861459857,-0.334731215,-0.060257971,0.1664978004266589,0.20714830037891782,-0.073356098
52843380_015,https://rtdew1.github.io/placeholder.png,0.17733505921750534,0.026173214,-0.188179341,-0.204088524,0.2969350847742174,0.3116357978573135,0.6026764027195922,0.016021677626201797,-0.06751363,0.21599111251401998
54281092_008,https://rtdew1.github.io/placeholder.png,0.8438361079642696,0.16837904159493433,-0.028402801,0.4210929467525125,0.1398908016819268,0.08450934,-0.215337092,-0.140845951,-0.204478172,0.069912954
51828648_030,https://rtdew1.github.io/placeholder.png,0.008368838,0.1395832826132618,-0.211514561,0.558929273,0.017731351377121795,0.11245869331017337,-0.203366225,-0.224490614,-0.3324485,-0.242323906
4130339180032_009,https://rtdew1.github.io/placeholder.png,-0.645746266,0.5931479996958485,-0.126334733,0.39100663581822687,0.425335311,-0.18377953,0.10016120382782517,0.13273814077786492,0.021639605,-0.149052227
51322675_010,https://rtdew1.github.io/placeholder.png,0.6060785315529742,-0.451664494,-0.093838628,0.25054600606763744,0.2157221632360076,0.11034238411286479,-0.066501975,0.22418308682652596,0.053840839,0.2778387703296304
4130317990075_015,https://rtdew1.github.io/placeholder.png,-0.422169042,-0.08665,-0.516391523,-0.228863219,0.3370546914079144,-0.249990463,0.38885360876484537,0.28989191196895664,-0.393110848,-0.127806369
51830438_009,https://rtdew1.github.io/placeholder.png,0.8201982280691441,0.3582820951329436,-0.43571783,0.2876395252132559,-0.098174859,-0.020519531,0.092694703,-0.073148562,0.050085653,0.14166354841091278
52195112_001,https://rtdew1.github.io/placeholder.png,0.012040616634652938,-0.00398737,0.2768200594948881,0.052595376032682654,-0.428005762,-0.26643887,0.005270074,0.028428079,-0.157933954,0.2723101864777741
55082887_001,https://rtdew1.github.io/placeholder.png,-0.177734981,-0.066206541,0.4676077279227437,0.004028928,0.4134864255781934,-0.660851861,0.6654886092528074,-0.248013564,-0.018599431,0.098020982
52314838_001,https://rtdew1.github.io/placeholder.png,0.9288774341384141,-0.018757237,0.13408205097080295,0.15509414488181386,-0.033862053,-0.081066476,0.025474863,0.1364359218298615,-0.087637264,-0.043112967
53069779_009,https://rtdew1.github.io/placeholder.png,-0.166358484,0.8862494417446353,-0.044965513,0.45434416120130594,0.3888772785497962,0.069243328,0.24860575847887972,0.3254925771532497,0.065413591,0.14249224252880177
4130652010004_038,https://rtdew1.github.io/placeholder.png,-0.112468376,-0.456043774,0.16113291622807352,0.00101216,-0.366904569,0.24438051691321305,-0.067088135,0.20697361304166045,-0.332169922,0.2853709143602682
53494043_030,https://rtdew1.github.io/placeholder.png,0.031260483,-0.147490964,-0.158572122,-0.042491025,-0.225717795,-0.173353783,0.26953114413619517,0.18319884142479487,-0.2544199,-0.127775985
47558986_001,https://rtdew1.github.io/placeholder.png,0.1570840240615199,0.6452130080160577,-0.583398276,0.033451449,-0.266053954,0.028262075411859565,0.3482653082355944,-0.301958544,0.31757911683805934,0.381019623
52293958_000,https://rtdew1.github.io/placeholder.png,-0.370962617,0.011226284380105471,0.16808036687297062,-0.082315606,0.08074469,-0.371761051,-0.052663269,0.1760621916329361,-0.422286157,0.1158576576499419
53592267_061,https://rtdew1.github.io/placeholder.png,0.8412419529576333,0.9562168108561818,0.26358046049112016,0.069037079,-0.008584956,0.1780668611060182,-0.105897902,0.35735958193517725,0.35644646760637716,0.1987249301281993
52003100_000,https://rtdew1.github.io/placeholder.png,-0.392244922,0.6910342581551736,0.5727849269199465,0.6485151146922858,1.0237972019595665,0.43669779345116816,0.097444027,-0.223515496,0.31771145120356614,0.010191961183860523
52239993_037,https://rtdew1.github.io/placeholder.png,-0.364384963,0.5096810361363618,-0.197223715,0.472184717,-0.038905985,0.038512079574884034,-0.523983496,-0.118784658,0.059189801,-0.136343468
53664306_001,https://rtdew1.github.io/placeholder.png,0.3621477633302896,-0.227179969,0.19629965287960954,0.4367031440596784,0.42914136173720563,0.054156502866692574,0.078981173,0.11715233295464471,0.095277905,0.066962702
55861652_010,https://rtdew1.github.io/placeholder.png,-0.243948693,-0.18816592,-0.158411692,-0.571101421,0.22508455500092997,-0.09751434,0.036773531,-0.190973376,-0.189556389,-0.12740646
4130317990020_015,https://rtdew1.github.io/placeholder.png,0.16943514988117458,-0.292935972,0.35096243319149634,0.3045466140836089,0.6897576163095483,-0.063921187,-0.176620929,0.31085632220445963,0.010096054518154554,0.099497747
4130317990023_059,https://rtdew1.github.io/placeholder.png,-0.107729077,0.044049007,0.6358620793762414,0.19416380786306722,0.056121199783341055,0.1358604073716329,0.6251658447414118,0.169762902,-0.156226315,-0.078625284
51760098_079,https://rtdew1.github.io/placeholder.png,-0.21709883,-0.477802662,-0.145205612,-0.109295248,0.13908987740395323,-0.138145482,0.091292635,0.433492003,0.42635575298661865,0.19337874754575052
50063064_001,https://rtdew1.github.io/placeholder.png,0.34403067244243285,0.2485997858190986,0.018585448814902737,-0.097281984,0.084578355,-0.232816286,-0.180027747,0.15379290083429403,-0.100241083,-0.11609734
53735692_009,https://rtdew1.github.io/placeholder.png,-0.435230807,0.45259392574528073,-0.265498075,0.10872207625109492,-0.264349909,-0.027239981,-0.26752137,0.26398646116457775,0.5720940218822519,0.041549860477244765
4130084320021_001,https://rtdew1.github.io/placeholder.png,-0.455923357,0.43675316977930645,0.6202625682034414,-0.65275111,-0.064721261,-0.428718028,0.35907354082994897,-0.117171191,-0.166044739,0.15145315959925718
54104419_023,https://rtdew1.github.io/placeholder.png,-0.606886832,-0.351134358,0.44568187831483264,0.3676619035116855,-0.121074354,-0.555639813,0.42585262134381935,-0.581461865,0.50372573,-0.12166282
53143467_009,https://rtdew1.github.io/placeholder.png,0.090980957,-0.102205679,0.6741788752998938,0.26141567189487425,-0.010472209,0.16155881858595444,-0.164398032,0.3680180211544123,-0.203410536,0.048217063
4130084320014_001,https://rtdew1.github.io/placeholder.png,0.701046402,0.23424919472827135,0.11422690731131561,-0.227969202,-0.291917462,-0.218049569,-0.126835722,0.055034970651829676,-0.159968516,-0.07954127
51313914_009,https://rtdew1.github.io/placeholder.png,-0.256139703,-0.072400436,0.567887303,0.5054322657195451,-0.330051445,0.5339190160706102,0.3008325951071204,-0.15595749,-0.127003273,0.3040754697367929
